data;Índ. Dólar;dólar EUA spot;dólar-ouro;dólar-prata;méx.;euro-dólar EUA;libra-dól;Japão;reais BR;CRB Tot;CRB Ali;CRB Ind;CRB Met;CRB Ól.;CRB Text;CRB Gado;Soja Spot;Milho Spot;Açúcar Spot;Café A Spot;Café A Indx;Petróleo B;Petróleo W;Ouro;Prata
15/12/2008;82,27;1;838,45;10,6675;13,3474;1,3688;1,5306;90,65;2,3848;303,46;282,51;318,69;424,94;220,14;233,71;268,76;846;375,25;11,52;108,3;262,09;44,6;44,51;826;10,589
16/12/2008;80,683;1;858,1;11,205;13,0513;1,4002;1,5581;89,05;2,3149;305,62;286,33;319,57;421,05;227;234,87;271,9;858,5;394;11,67;109,6;262,38;44,56;43,6;838,25;10,674
17/12/2008;78,908;1;867,9;11,4;13,1491;1,442;1,5536;87,24;2,3634;308,99;290,5;322,31;419,27;239,79;237,41;284,23;864;389,5;11,73;110,5;262,66;45,53;40,06;870;11,389
18/12/2008;79,467;1;853,05;10,9713;13,1625;1,424;1,5015;89,44;2,4274;308,99;290,5;322,31;419,27;239,79;237,41;284,23;869,5;389,5;11,83;110,7;262,52;43,36;36,22;855,25;11,089
19/12/2008;81,298;1;838,25;10,84;13,1465;1,3912;1,492;89,32;2,3552;307,73;286,92;322,84;413,55;241,24;236,39;288,12;868,25;380,75;10,95;110,95;262,51;44;33,87;835,75;10,819
22/12/2008;81,093;1;848,05;10,845;13,1825;1,3944;1,4825;90,25;2,4054;312,24;288,46;329,67;414,54;256,69;237,24;304,9;886,5;381,75;10,85;108,35;262,51;41,45;39,91;849;10,829
23/12/2008;81,241;1;840,2;10,25;13,3269;1,3929;1,4724;90,98;2,377;308,78;289,59;322,64;392,54;255,53;237,74;301,87;901;394,75;10,85;107,45;256,76;40,36;38,98;843,5;10,233
24/12/2008;81,214;1;848;10,4075;13,2945;1,4013;1,4731;90,46;2,376;308,74;289,44;322,68;392,22;255,41;238,07;301,64;915,75;398;11,02;108,05;256,76;36,61;35,35;843,5;10,323
25/12/2008;81,214;1;842;10,3825;13,3495;1,4025;1,474;90,38;2,376;308,74;289,44;322,68;392,22;255,41;238,07;301,64;915,75;398;11,02;108,05;256,76;36,61;35,35;843,5;10,323
26/12/2008;80,892;1;869,3;10,7075;13,44;1,4028;1,458;90,82;2,366;308,94;290,21;322,43;391,44;255,41;238,07;301,89;951,75;412,25;10,98;108,4;256,76;38,37;37,71;843,5;10,503
29/12/2008;80,685;1;880,28;10,9;13,7387;1,3927;1,4392;90,68;2,3972;309,39;289,78;323,55;393,01;259,07;237,96;304;938,5;393,5;11,12;106,65;255,21;40,55;40,02;880,25;10,783
30/12/2008;80,899;1;873,73;10,96;13,7613;1,4057;1,4409;90,34;2,3298;312,16;291,47;327,17;392,92;266,31;239,89;311;945,75;396,25;11,29;107,55;253,55;40,15;39,03;869,75;10,98
31/12/2008;81,308;1;882,05;11,4;13,6733;1,3971;1,4593;90,64;2,3145;315,08;294,2;330,21;402,56;268,03;241,27;310,84;972,25;407;11,81;112,05;253,55;45,59;44,6;869,75;11,295
01/01/2009;81,308;1;881,45;11,4;13,7147;1,4045;1,4678;90,75;2,3145;315,08;294,2;330,21;402,56;268,03;241,27;310,84;972,25;407;11,81;112,05;253,55;45,59;44,6;869,75;11,295
02/01/2009;81,839;1;875,4;11,57;13,7603;1,3921;1,4548;91,84;2,3177;318,43;294,39;336,03;421,42;268,85;241,16;311,87;970;412,25;11,85;110,9;253,55;46,91;46,34;874,5;11,49
05/01/2009;82,637;1;859,48;11,265;13,445;1,3635;1,47;93,44;2,2372;319,43;296,58;336,08;420,65;273,19;240,4;314,32;983,75;411,25;11,82;107,7;253,55;49,62;48,81;853,5;11,27
06/01/2009;82,85;1;863,9;11,47;13,3803;1,3536;1,4917;93,65;2,1765;326,19;302,45;343,52;436,68;280,67;243,57;319,28;1014,25;427,5;12,27;116,1;254,17;50,53;48,58;848,25;11,445
07/01/2009;82,275;1;842,98;11,05;13,4514;1,3644;1,5095;92,65;2,2676;324,37;300,22;342,03;431,62;279,96;242,33;322,46;990;416,5;11,98;114,2;256,54;45,86;42,63;848,5;11,105
08/01/2009;81,536;1;857,4;11,125;13,6773;1,3702;1,5216;91,21;2,2948;322,83;299,24;340,06;420,94;280,87;242,81;325,91;989;406,75;12,03;113,45;260,06;44,67;41,7;855,75;11,097
09/01/2009;82,663;1;854,2;11,275;13,62;1,3476;1,5164;90,4;2,2532;327,25;306,59;342,17;426,4;298,43;241,29;339,98;1037,5;410,75;12,05;116,9;264,54;44,42;40,83;847,25;11,32
12/01/2009;83,019;1;821;10,6763;13,7718;1,3362;1,4822;89,22;2,3156;327,25;306,59;342,17;426,4;298,43;241,29;339,98;954;380,75;11,47;114,5;265,72;42,91;37,59;827;10,75
13/01/2009;84,265;1;822;10,755;13,819;1,3182;1,4501;89,38;2,3168;322,46;298,35;340,1;422,72;297,22;237,98;343,93;969,5;362,5;11,53;114,75;267,34;44,83;37,78;826,5;10,68
14/01/2009;84,419;1;811,7;10,56;14,1128;1,3191;1,4612;89,05;2,3705;321,86;296,54;340,46;424,22;294,29;237,74;344,62;978;366,5;11,43;114,65;268,36;45,08;37,28;821,5;10,475
15/01/2009;84,44;1;817,8;10,61;13,9493;1,3115;1,4632;89,84;2,3543;321,78;296,42;340,42;419,16;295,1;241,25;344,73;994,5;365,25;11,96;113,9;268,73;44,69;35,4;810;10,44
16/01/2009;84,212;1;843,15;11,275;13,9125;1,3267;1,4733;90,72;2,3304;325,08;301,18;342,55;425,35;295,5;241,71;344,09;1020;391;12,26;115,8;269,16;46,57;36,51;833,75;11,215
19/01/2009;84,722;1;835,9;11,185;13,8733;1,3069;1,442;90,65;2,3535;325,08;301,18;342,55;425,35;295,5;241,71;344,09;1020;391;12,26;115,8;267,94;44,5;36,51;833;11,215
20/01/2009;86,216;1;857,33;11,17;14,0233;1,2904;1,3928;89,76;2,3747;322,02;298,85;338,92;418,24;295,17;238,45;344,9;992;383,5;12,59;114,9;270,01;43,62;38,74;853,25;11,175
21/01/2009;85,817;1;854,2;11,335;13,7544;1,3023;1,3955;89,49;2,3373;321,58;301,3;336,24;415,61;286,76;239,06;338,57;1020,5;390,25;12,6;117,55;270,18;45,02;43,55;849,25;11,325
22/01/2009;85,52;1;856,98;11,405;14,0647;1,3001;1,3877;88,92;2,3205;322,04;301,47;336,9;410,85;282,71;241,16;342,13;1012;387,5;12,38;119,45;271,85;45,39;43,67;860;11,365
23/01/2009;85,608;1;899,78;11,975;14,0285;1,2975;1,3804;88,75;2,3297;323,83;304,05;338,09;411,9;282,87;243,15;342,09;1009;390,5;12,7;119,65;274,48;48,37;46,47;875,75;11,94
26/01/2009;84,727;1;903,37;12,0675;14,073;1,3189;1,3993;89,1;2,3227;325,3;302,28;342,06;427,85;278,57;245,03;334,94;1009;393,75;12,92;122,2;274,48;46,96;45,73;910,25;12,11
27/01/2009;84,426;1;899,15;12,105;14,2431;1,316;1,4129;88,98;2,3424;321,67;298,55;338,53;418,75;276,32;243,37;332,32;976;377,5;12,91;121,9;280,48;43,73;41,58;897,5;12,175
28/01/2009;84,672;1;887,47;12,01;14,0218;1,3166;1,4247;90,27;2,2717;320,48;300,13;335,18;417,37;269,81;242,59;326;982,5;384,5;12,87;122,5;280,92;44,9;42,16;895,25;11,963
29/01/2009;85,277;1;908,65;12,37;14,1848;1,2954;1,4301;90,03;2,2935;318,16;299,46;331,6;407,64;268,6;241,27;328,3;970,5;381,75;12,59;121,5;276,71;45,4;41,44;892,25;12,145
30/01/2009;85,999;1;927,85;12,6725;14,3333;1,2813;1,454;89,92;2,323;321,21;299,22;337,2;426,67;269,41;240,64;329,16;980;379;12,67;118,9;276,71;45,88;41,68;919,5;12,565
02/02/2009;86,073;1;905;12,435;14,4162;1,2843;1,4264;89,45;2,3147;319,42;296,34;336,27;422,93;266,47;241,12;330,66;959,5;370,5;12,75;119,75;280,68;43,82;40,08;918,25;12,415
03/02/2009;85,05;1;900,35;12,4425;14,5708;1,304;1,4458;89,44;2,3052;317,38;286,96;340,12;433,52;251,46;242,62;314,16;946;361,75;12,66;119,25;279,58;44,08;40,78;904,5;12,3
04/02/2009;85,702;1;905,85;12,53;14,4396;1,2849;1,4468;89,43;2,3075;317,5;285,1;341,88;440,9;251,61;242,9;310,93;949,5;358,25;12,59;115,9;272,89;44,15;40,32;905;12,47
05/02/2009;86,057;1;914,55;12,86;14,344;1,2791;1,461;91,23;2,2823;316,9;287,3;338,98;436,32;252,85;242,85;305,56;980;371,25;12,98;119,2;274,49;46,46;41,17;920;12,75
06/02/2009;85,346;1;911,5;13,12;14,1986;1,294;1,4787;91,9;2,2435;319,39;290,05;341,23;442,51;253,74;243,09;305,73;1001;377,25;13,12;119,55;272,6;46,21;40,17;913;13,16
09/02/2009;84,792;1;894,5;12,84;14,2035;1,3003;1,4898;91,47;2,2589;321,97;289,99;345,96;456,35;255,71;243,2;307,3;1002;377,5;13,28;121,4;272,6;46,02;39,56;895;12,83
10/02/2009;85,807;1;915,4;13,1475;14,5253;1,2913;1,4542;90,47;2,3093;320,59;291,04;342,6;451,01;254,24;239,09;310,17;994;376,75;13,23;116,85;272,6;44,61;37,55;909,75;13,13
11/02/2009;85,776;1;938,85;13,5338;14,4945;1,2906;1,4397;90,4;2,2692;319,27;290,64;340,55;446,37;254,16;237,51;312;978;368,5;13,19;115,8;273,27;44,28;35,94;938;13,52
12/02/2009;86,547;1;946,75;13,4888;14,4716;1,2861;1,4269;90,94;2,3071;318,81;290,06;340,19;446,85;253,42;236,38;313,36;968,5;366,25;13,13;112,15;273,27;44,65;33,98;943,25;13,51
13/02/2009;86,041;1;941,7;13,6925;14,5585;1,2862;1,4355;91,93;2,254;320,34;292,38;341,06;448,16;255,43;235,96;316,14;955,5;363,25;13,26;112,35;265,92;44,81;37,51;935,5;13,625
16/02/2009;86,66;1;941,75;13,62;14,5;1,2801;1,4298;91,73;2,274;320,34;292,38;341,06;448,16;255,43;235,96;316,14;955,5;363,25;13,26;112,35;264,77;43,28;37,51;942,5;13,625
17/02/2009;87,581;1;970,25;14,13;14,7127;1,2582;1,4238;92,41;2,3394;316;287,09;337,51;436,67;252,98;235,59;317,31;903;349,25;12,98;110,35;262,42;41,03;34,93;968;14,01
18/02/2009;88,007;1;984,55;14,345;14,6206;1,253;1,4211;93,79;2,355;314,25;284,86;336,17;434,13;251,33;234,27;315,71;887,5;349,25;12,69;108,85;261,83;39,55;34,62;964;14,29
19/02/2009;87,439;1;974,7;14,045;14,7622;1,2674;1,4294;94,2;2,3738;315,13;284,73;337,87;437,76;252,24;234,18;315,76;884,5;353,25;12,84;109,7;263,21;41,99;39,48;980,5;13,935
20/02/2009;86,488;1;992,9;14,43;14,7774;1,2826;1,4433;93,35;2,3835;311,19;281,07;333,73;431,3;253,33;233,33;308,19;862,5;350,25;12,71;108,9;263,21;41,89;38,94;989;14,49
23/02/2009;87,24;1;991,65;14,44;14,9525;1,2694;1,4487;94,61;2,3815;310,56;278,6;334,63;434,73;253,54;233,08;305,35;872,75;351,75;12,68;110,85;263,21;40,99;38,44;985,75;14,45
24/02/2009;86,895;1;962,45;13,77;14,8275;1,2846;1,4481;96,65;2,384;310,38;278,82;334,12;434,26;255,3;232,24;303,66;881;354,25;12,83;111,2;263,21;42,5;39,96;984,25;13,995
25/02/2009;87,906;1;953,48;13,7275;14,9498;1,2723;1,4201;97,39;2,3691;310,38;278,82;334,12;434,26;255,3;232,24;303,66;878;363,75;13,18;110,65;263,21;44,29;42,5;978,5;13,875
26/02/2009;87,727;1;945,82;13,15;14,9674;1,2744;1,4317;98,52;2,3556;313,69;281,28;338,11;447,26;258,24;232,6;303,27;869,25;362;13,7;110,7;265,9;46,51;45,22;936,5;12,95
27/02/2009;88,008;1;942,32;13,12;15,255;1,2669;1,4318;97,58;2,3866;311,41;280,02;334,99;441,59;255,91;231,37;303,35;874,5;350,75;13,47;109,45;265,9;46,35;44,76;952;13,085
02/03/2009;88,94;1;926;12,9375;15,4225;1,2578;1,4055;97,46;2,4473;309,26;277,11;333,5;440,05;254,16;229,03;305,6;848,5;343,5;12,75;103,55;265,9;42,21;40,15;937,25;13,05
03/03/2009;88,91;1;916,07;12,825;15,345;1,2561;1,405;98,17;2,4171;309,15;278,19;332,4;446,31;248,03;228,56;300,77;863;343,5;12,69;104,1;260,68;43,7;41,65;913,75;12,695
04/03/2009;88,577;1;906,5;12,945;15,2408;1,2661;1,4194;99,16;2,3691;312,91;284,13;334,34;452,69;251,76;228,83;304,57;875,5;355,25;13,26;106,3;261,94;46,12;45,38;908,5;12,9
05/03/2009;89,105;1;932,4;13,25;15,3924;1,254;1,4118;98,07;2,393;312,84;283,32;334,88;455,61;251,22;228,19;306,56;862,5;349,25;12,83;106,55;262,22;43,64;43,61;913;13,105
06/03/2009;88,512;1;939,37;13,38;15,1942;1,2653;1,4094;98,26;2,3755;313,37;285,63;333,95;460,5;252,35;228,25;302,38;879;352,75;12,78;105,3;258,99;44,85;45,52;936;13,323
09/03/2009;89,009;1;922,35;12,96;15,5668;1,2611;1,3776;98,85;2,3862;311,72;284,83;331,62;455,2;250,1;227,98;300,31;881;357,25;12,49;104,2;258,52;44,13;47,07;923,75;12,95
10/03/2009;88,927;1;898,15;12,63;15,2543;1,2682;1,3753;98,67;2,3334;311,15;282,87;332,19;461,9;241,74;227,57;290,21;889;366,75;12,59;103,85;258,52;43,96;45,71;901,5;12,56
11/03/2009;87,868;1;909,25;12,815;15,0931;1,2837;1,3874;97,28;2,3402;308,93;280,44;330,16;455,93;238,5;227,6;289,54;875;356;12,81;104,95;256,63;41,4;42,33;899,5;12,815
12/03/2009;87,66;1;927,15;12,99;14,7212;1,2913;1,3939;97,72;2,2957;307,47;283,04;325,43;452,04;229,89;228,73;279,89;899;376,75;13,09;108,45;256,63;45,09;47,03;925,25;12,958
13/03/2009;87,428;1;929,73;13,225;14,5221;1,2928;1,4002;97,95;2,3052;306,69;281,45;325,31;455,85;229,45;229;273,67;882,5;375;12,88;108,3;259,55;44,93;46,25;928;13,23
16/03/2009;86,946;1;923,07;12,92;14,254;1,2968;1,4064;98,18;2,2842;306,83;280,74;326,12;458,35;227;229,28;268,02;911;391,5;12,99;108,85;258,64;43,98;47,35;919,5;12,905
17/03/2009;86,933;1;915,2;12,74;14,051;1,3017;1,4037;98,6;2,2825;307,38;280,13;327,61;456,65;231,88;229,8;271,74;913;390,5;13,11;109,25;258,64;48,24;49,16;915,5;12,685
18/03/2009;84,595;1;942;12,95;13,9398;1,3474;1,4275;96,23;2,2495;305,59;279,01;325,29;450,41;229,82;228,43;271,18;915;388,25;13,24;111,15;263,59;47,66;48,14;893,25;11,95
19/03/2009;83,129;1;959,85;13,5988;14,24;1,3665;1,4506;94,52;2,2564;310,28;284,61;329,21;462,69;234,25;229,66;273,21;940,5;396,5;13,62;114,2;263,59;50,67;51,61;956,5;13,5
20/03/2009;83,841;1;952,23;13,755;14,1712;1,3582;1,4465;95,94;2,27;310,75;285,93;329,01;459,89;234,99;230,94;274,25;952;396,5;13,54;116,2;266,37;51,22;51,06;954;13,827
23/03/2009;83,426;1;939,5;13,705;14,2733;1,3633;1,4572;96,95;2,2449;314;287,71;333,42;465,5;242,42;231,93;279,79;955,5;395,5;13,41;117,5;266,39;53,47;53,8;949,25;13,862
24/03/2009;83,858;1;925,75;13,46;14,3565;1,3468;1,4681;97,86;2,2492;314,17;288,56;333,04;461,42;245,37;231,91;281,46;967;393,75;13;116,75;266,46;53,5;53,98;923,75;13,344
25/03/2009;83,808;1;934,2;13,495;14,2305;1,3583;1,4552;97,54;2,2378;313,78;287,81;332,94;460,52;245,71;232,25;283,34;951;385,75;12,82;116,7;266,49;51,75;52,77;929;13,424
26/03/2009;84,165;1;934,45;13,515;14,1917;1,3526;1,4453;98,71;2,2488;315,2;288,67;334,81;463,01;249,72;231,58;286,82;944;390,75;12,75;117,35;267,3;53,46;54,34;938,25;13,607
27/03/2009;85,111;1;923,15;13,32;14,3479;1,3287;1,432;97,86;2,2911;317,53;292,14;336,21;466,96;255,19;230,93;296,18;917;387;12,62;115,85;266,77;51,98;52,38;924;13,251
30/03/2009;85,869;1;917,3;13,095;14,2879;1,3199;1,4266;97,26;2,331;317,31;290,97;336,75;462,17;252,31;232,04;299,5;904,5;386,25;12,48;113;265,8;47,99;48,41;928;13,033
31/03/2009;85,43;1;919,35;12,975;14,1722;1,325;1,4323;98,96;2,3228;320,47;294,82;339,34;466,14;259,17;233,74;301,04;952;404,75;12,67;115,75;267,69;49,23;49,66;916,5;12,985
01/04/2009;85,503;1;927,4;13,0675;13,9025;1,3249;1,4468;98,53;2,2738;321,05;295,92;339,52;467,13;259,45;233,52;300,94;952;396;12,73;114,5;264,85;48,44;48,39;924,5;12,975
02/04/2009;84,446;1;904,05;12,97;13,752;1,3461;1,4725;99,52;2,2312;324,7;301,34;341,34;472,49;268,21;233,6;304,27;977;402,5;13,06;116,8;266,01;52,75;52,64;897,75;13,025
03/04/2009;84,165;1;893,15;12,79;13,56;1,3486;1,4836;100,32;2,2097;327,92;303,02;346,16;480,98;272,13;235,15;307,64;995,5;404,5;12,55;118,4;265,7;53,47;52,51;905;12,735
06/04/2009;84,571;1;868,9;12,145;13,5862;1,3416;1,477;100,99;2,2227;326,87;299,59;347,01;479,79;271,58;234,81;311,42;994;405,5;12,22;117,5;263,9;52,24;51,05;870,25;12,11
07/04/2009;85,288;1;881,05;12,28;13,4687;1,3272;1,4731;100,42;2,2156;328,32;299,71;349,52;481,45;275,52;236,42;314,17;989,5;396,25;12,23;117,5;265,81;51,22;49,15;879,75;12,21
08/04/2009;85,361;1;880,5;12,2825;13,3632;1,3282;1,4716;99,76;2,2032;326,68;295,62;349,88;481,2;276,9;238,62;312,23;1006;397;12,38;118,2;263,93;51,59;49,38;880;12,34
09/04/2009;85,786;1;879,35;12,3525;13,0893;1,3169;1,468;100,42;2,171;329,17;299,93;350,88;484,79;277,63;238,62;314,3;1007;390,25;12,74;119,3;263,58;54,06;52,24;880,5;12,33
10/04/2009;85,786;1;881,65;12,385;13,1162;1,3189;1,4673;100,25;2,171;329,17;299,93;350,88;484,79;277,63;238,62;314,3;1007;390,25;12,74;119,3;263,58;54,06;52,24;880,5;12,33
13/04/2009;84,635;1;893,85;12,74;13,1055;1,3368;1,4854;100,1;2,173;329,07;299,69;350,89;487,34;280,49;238,07;312,35;1021,5;387,5;13,32;115,2;254,78;52,14;50,05;880,5;12,768
14/04/2009;84,642;1;890,45;12,77;13,2108;1,3259;1,4895;98,98;2,2086;328,9;299,99;350,34;484,85;283,98;237,01;314,1;1036;394,25;13,25;115,4;254,87;51,96;49,41;887,5;12,765
15/04/2009;85,081;1;891,03;12,8025;13,0165;1,3227;1,4997;99,37;2,1835;330,7;298,75;354,61;496,14;285,58;238,19;316,37;1035;384,5;13,14;115,7;257,46;51,79;49,25;891;12,8
16/04/2009;85,227;1;875,65;12,24;13,0891;1,3186;1,4925;99,28;2,1741;331,71;299,22;356,06;499,27;287,5;240,05;317,89;1058,5;385,75;12,84;113,75;256,73;53,06;49,98;880,5;12,255
17/04/2009;85,981;1;868,85;11,8925;13,1282;1,3044;1,4797;99,16;2,1952;336,41;303,95;360,69;508,88;295,39;241,07;332,14;1051;376,25;13,19;111,85;255,29;53,35;50,33;870,5;11,79
20/04/2009;86,637;1;884,5;12,0925;13,4103;1,2921;1,4539;97,89;2,2477;334,67;301,37;359,16;504,82;293,25;239,52;332,26;1018,5;369,5;12,92;111,65;254,62;49,86;45,88;877;12,105
21/04/2009;86,579;1;883,8;12,04;13,1486;1,2948;1,4673;98,73;2,2212;336,25;305,13;359,45;500,3;294,55;242,85;335,33;1038;374;13,06;112,25;254,62;49,82;46,51;888,75;12,06
22/04/2009;86,191;1;889,75;12,3;13,212;1,3005;1,4492;98,02;2,2106;335,66;305,5;358,08;498,13;293,19;242,47;333,9;1046;373,5;13,22;116,95;258,68;49,81;48,85;886;12,305
23/04/2009;85,517;1;904,28;12,785;13,1801;1,3144;1,4722;97,96;2,2054;340,62;309,35;363,9;516,19;296,99;243,88;337,16;1037,75;381;13,35;117,75;262,84;50,11;49,62;897,5;12,755
24/04/2009;84,714;1;912,83;12,8875;13,3405;1,3242;1,4678;97,17;2,1838;341,16;309,56;364,7;517,78;297,91;244,69;336,73;1040,25;377;13,9;119;262,84;51,67;51,55;907,5;12,92
27/04/2009;85,696;1;906,48;12,9175;14,0505;1,3036;1,4645;96,77;2,2236;338,4;305,79;362,79;509,91;295,96;245,21;335,15;1004,75;372,25;13,7;114,9;257,6;50,32;50,14;907,5;12,955
28/04/2009;85,158;1;893,38;12,5;13,8197;1,3149;1,4633;96,45;2,2008;335,54;304,15;358,95;498,56;292,89;244,97;331,71;989,5;375;13,79;115,7;256,81;49,99;49,92;891;12,4
29/04/2009;84,474;1;898;12,76;13,7197;1,3271;1,4772;97,66;2,1796;337,55;305,96;361,1;505,21;294,39;245,67;329,3;1034;393;13,84;116,05;256,81;50,78;50,97;898,25;12,754
30/04/2009;84,614;1;888,2;12,38;13,8408;1,323;1,479;98,63;2,1904;338,1;305,71;362,33;512,82;293,3;246,57;323,81;1070;396,25;14,05;115;257,27;50,8;51,12;883,25;12,305
01/05/2009;84,546;1;886,55;12,52;13,7786;1,3273;1,4921;99,12;2,174;340,72;307,47;365,62;522,31;295,91;249,54;321,12;1102;406,25;15,05;119,85;257,27;52,85;53,2;884,5;12,48
04/05/2009;83,97;1;902,15;13,045;13,234;1,3406;1,5018;98,8;2,1142;339,7;304,48;366,25;524,45;297;249,65;317,66;1115,25;398;15,02;120,2;257,27;54,58;54,47;884,5;13,093
05/05/2009;84,157;1;897,15;13,345;13,2649;1,333;1,509;98,82;2,1361;339,48;304,04;366,21;521,59;296,47;251,28;316,49;1116;398,5;15,15;123,65;265,24;54,12;53,84;910;13,402
06/05/2009;83,803;1;911,35;13,74;13,1411;1,3335;1,5136;98,31;2,1137;343,09;305,9;371,26;534,86;302,28;251,72;320,59;1135;400,75;15,36;123,95;265,24;56,15;56,34;910;13,692
07/05/2009;83,941;1;910,82;13,86;13,1587;1,339;1,5018;99,12;2,1113;347,24;312,39;373,42;541,52;309,15;252,57;329,2;1119;404,75;15,49;123,65;264,31;56,47;56,71;912,25;14,012
08/05/2009;82,529;1;916,65;14,0175;13,0316;1,3634;1,5234;98,47;2,0608;350,84;316,67;376,42;547;312,1;253,38;334,94;1134;414;15,27;125,7;264,5;58,14;58,63;907;13,935
11/05/2009;82,678;1;913,6;13,96;13,276;1,3582;1,5117;97,49;2,0678;350,71;318,36;374,81;537,79;313,38;254,03;339,93;1130;413,5;15,61;127,85;266,85;57,48;58,5;913;13,89
12/05/2009;82,306;1;923,3;14,2388;13,221;1,3648;1,5271;96,45;2,0705;352,61;319,72;377,14;539,05;319,6;254,4;347,14;1137,5;419,5;15,72;128,15;267,93;57,94;58,85;917;14,195
13/05/2009;82,499;1;926,33;13,965;13,339;1,36;1,5157;95,31;2,114;352,76;318,5;378,41;535,11;326,31;253,33;354,15;1150;419,5;15,4;126,9;268,69;57,34;58,02;924;14
14/05/2009;82,279;1;926,5;14,0575;13,1993;1,3639;1,5238;95,8;2,0862;353,58;319,28;379,26;534,29;328,68;253,36;357,49;1166;421,5;15,47;127,95;268,69;56,69;58,62;925,25;14,02
15/05/2009;83,024;1;931,78;13,99;13,26;1,3495;1,518;95,21;2,1153;353,17;317,55;379,95;535,29;327,9;250,68;361,25;1130,5;417,25;14,95;127,55;268,86;55,98;56,34;929,5;13,99
18/05/2009;82,667;1;918,25;13,76;13,0204;1,3562;1,5348;96,31;2,0706;354,19;317,88;381,53;539,27;328,5;251,74;359,33;1146,5;421,5;15,61;129,4;268,91;58,47;59,03;921;13,81
19/05/2009;81,978;1;924,98;14,1825;12,9465;1,363;1,5477;95,98;2,0404;354,77;317,9;382,56;543,1;329,43;251,72;357,3;1162;425,75;15,63;132,3;270,72;58,92;59,65;924,75;14,11
20/05/2009;80,985;1;938,65;14,295;13,01;1,378;1,5755;94,88;2,0335;356,64;320,23;384,03;547,13;335,63;252,53;359,65;1169;426;15,38;133,3;270,72;60,59;62,04;939,5;14,27
21/05/2009;80,558;1;953,78;14,525;13,1108;1,389;1,5844;94,41;2,0311;354,88;319,73;381,26;537,62;334,68;252,12;358,85;1175;424;15,62;135,8;270,72;59,93;61,05;937,5;14,435
22/05/2009;79,958;1;957,35;14,69;13,1897;1,3998;1,5934;94,78;2,0269;356,06;320,81;382,5;541,48;334,96;252,53;357,88;1166;430,25;15,7;135;269,85;60,78;61,67;959,75;14,683
25/05/2009;80,024;1;958,8;14,775;13,145;1,4017;1,5908;94,83;2,0274;356,06;320,81;382,5;541,48;334,96;252,53;357,88;1166;430,25;15,7;135;269,11;60,21;61,67;959,75;14,683
26/05/2009;80,131;1;952;14,6125;13,1705;1,3985;1,5926;95,03;2,0067;355,92;320,51;382,49;544,38;334,14;250,84;357,35;1185,5;427,5;15,94;136,45;270,93;61,24;62,45;945;14,588
27/05/2009;80,332;1;949,8;14,755;13,2682;1,3825;1,5955;95,34;2,0405;356,99;322,92;382,46;543,48;334,28;251,3;358,96;1187;426;15,77;135,5;269,32;62,5;63,45;951;14,853
28/05/2009;80,433;1;959,43;15,15;13,2142;1,3941;1,5945;96,86;2,0025;357,2;324,49;381,55;542,15;334,28;250,12;359,6;1179;428,75;15,64;136,8;270,62;64,39;65,08;957,75;15,16
29/05/2009;79,348;1;979,18;15,745;13,1506;1,4158;1,619;95,34;1,9702;361,86;327,4;387,61;542,84;340,11;253,1;371,24;1184;436,25;15,58;137,4;269,62;65,52;66,31;975,5;15,61
01/06/2009;79,171;1;975,05;15,6;13,2358;1,4159;1,6443;96,59;1,9518;369,91;331,99;398,45;578,02;347,63;253,79;375,57;1218,5;445,75;15,85;142,25;276,12;67,97;68,58;981,75;15,735
02/06/2009;78,404;1;981,85;15,9725;13,1697;1,4303;1,658;95,77;1,9231;370,88;331,69;400,47;580,21;351,06;254,69;376,81;1209;449,5;15,44;142;276,12;68,17;68,55;980;15,955
03/06/2009;79,5;1;963,05;15,36;13,3381;1,4162;1,6317;95,99;1,9648;366,66;325,54;397,92;574,71;348,01;251,96;374,24;1182;432,5;14,89;138,35;268,67;65,88;66,12;976,75;15,31
04/06/2009;79,414;1;980,28;15,89;13,1958;1,4183;1,6175;96,58;1,9378;368,59;327,52;399,78;578,26;350,52;252,94;373,39;1230;448,5;15,24;139,2;270,84;68,71;68,81;970,75;15,895
05/06/2009;80,67;1;955,33;15,91;13,2965;1,3968;1,5981;98,64;1,9615;367,41;325,2;399,59;575,89;349,12;252,94;375,23;1225,5;444;15,53;133,85;265,97;68,34;68,44;962;15,388
08/06/2009;80,909;1;951,85;14,96;13,4532;1,39;1,6051;98,49;1,9633;369,34;324,35;403,87;591,15;350,1;251,64;379,67;1232,5;435;15,37;130,05;261,07;67,88;68,09;943,75;14,955
09/06/2009;79,787;1;954,55;15,245;13,6043;1,4065;1,6305;97,38;1,944;372,79;328,28;406,87;601,86;350,21;252,03;378,41;1243,5;444;15,56;131,15;261,75;69,62;70,01;956;15,14
10/06/2009;80,329;1;954,5;15,19;13,58;1,3984;1,6359;98,12;1,9474;371,93;325;408,11;607,02;343;251,83;375,47;1246;435,75;15,38;130,3;261,75;70,8;71,33;953,75;15,225
11/06/2009;79,41;1;954,93;15,4025;13,3802;1,4108;1,6591;97,64;1,924;374,48;327,63;410,57;613,76;346,98;253,29;379,5;1267;441;15,35;131,6;261,75;71,79;72,68;947,5;15,493
